file_path,category,tissue
fold_2/sample_1004/image.png,[2 2 2 2 2 2 2 2],6
fold_2/sample_1005/image.png,[2 2 2 2 2 2 2 2 2 2],6
fold_2/sample_1006/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2],6
fold_2/sample_1007/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2
 2 2 2 2 2]",6
fold_2/sample_1008/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2
 2 2 2 2 2 2 2]",6
fold_2/sample_1009/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 3],6
fold_2/sample_1010/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 3
 3 3]",6
fold_2/sample_1011/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2],6
fold_2/sample_1012/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],6
fold_2/sample_1013/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2
 2 2 2]",6
fold_2/sample_1014/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2],6
fold_2/sample_1015/image.png,[0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],6
fold_2/sample_1016/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 2 2 2],6
fold_2/sample_1017/image.png,"[0 0 0 0 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2 2 2 2 2 2 2 2 2]",6
fold_2/sample_1018/image.png,[0 0 0 0 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],6
fold_2/sample_1019/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],6
fold_2/sample_1020/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],6
fold_2/sample_1021/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],6
fold_2/sample_1022/image.png,[0 0 0 0 0 0 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],6
fold_2/sample_1023/image.png,[1 1 1 1 1],4
fold_2/sample_1024/image.png,[1 1],4
fold_2/sample_1025/image.png,[1 1 1 2 2],4
fold_2/sample_1026/image.png,[1 1 1 1 1],4
fold_2/sample_1027/image.png,[2],4
fold_2/sample_1028/image.png,[],4
fold_2/sample_1029/image.png,[],4
fold_2/sample_1030/image.png,[1 1 1 1 1 1 1 2],4
fold_2/sample_1031/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],0
fold_2/sample_1032/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2],0
fold_2/sample_1033/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2],0
fold_2/sample_1034/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2],0
fold_2/sample_1035/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2],0
fold_2/sample_1036/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2],0
fold_2/sample_1037/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2],0
fold_2/sample_1038/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 2 2],0
fold_2/sample_1039/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2],0
fold_2/sample_1040/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2],0
fold_2/sample_1041/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2],0
fold_2/sample_1042/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0
fold_2/sample_1043/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],0
fold_2/sample_1044/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0
fold_2/sample_1045/image.png,[0 0 0 0 0 0 0 0 2 2 2 2 2],0
fold_2/sample_1046/image.png,[2 2 2 2],0
fold_2/sample_1047/image.png,[0 0 0 0 0 0 1 2 2 2 2],0
fold_2/sample_1048/image.png,[0 0 0 0 0 0 0 0 0 0 0],0
fold_2/sample_1049/image.png,[0 0 0 0 0 0 0 0 0 0 0 2],0
fold_2/sample_1050/image.png,[0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2],0
fold_2/sample_1051/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2],0
fold_2/sample_1052/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2],0
fold_2/sample_1053/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0
fold_2/sample_1054/image.png,[0 0 0 0 0 0 0 0 0 0 2 2 2],0
fold_2/sample_1055/image.png,[0 0 0 0 0 0 0 0 0 2],0
fold_2/sample_1056/image.png,[0 0 0 0 0 0 1 2],0
fold_2/sample_1057/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],0
fold_2/sample_1058/image.png,[0 0 0 0 0 0 0 0 0 2 2 2],0
fold_2/sample_1059/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 2],0
fold_2/sample_1060/image.png,[0 0 0 0 0 0 1 2 2],0
fold_2/sample_1061/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 2],0
fold_2/sample_1062/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0
fold_2/sample_1063/image.png,[0 0 0 0 0 0 0 0 0 0 2 2 2],0
fold_2/sample_1064/image.png,[0 0 0 0 0 0 0 0 0 0 2 2 2],0
fold_2/sample_1065/image.png,[0 0 0 0 0 0 0 0 2 2],0
fold_2/sample_1066/image.png,[0 0 0 0 0 0 0 0 0 2 2],0
fold_2/sample_1067/image.png,[0 0 0 0 0 1 2],0
fold_2/sample_1068/image.png,[0 0 0 0 0 0 0 0 0 0 1 2 2],0
fold_2/sample_1069/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0],0
fold_2/sample_1070/image.png,[0 0 0 0 0 0 0 0 0 0 2],0
fold_2/sample_1071/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],0
fold_2/sample_1072/image.png,[0 0 0 0 0 0 0 0 2],0
fold_2/sample_1073/image.png,[0 0 0 0 0 0 0 0],0
fold_2/sample_1074/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0
fold_2/sample_1075/image.png,[0 0 0 0 0 0 0 0 0 0 0],6
fold_2/sample_1076/image.png,[0 0 0 0 0 0 0 0 0 0 0 2],6
fold_2/sample_1077/image.png,[0 0 0 0 0 0 0 0 0 0 0 0],6
fold_2/sample_1078/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0],6
fold_2/sample_1079/image.png,[0 0 0 0 0 0 0 0 0 0],6
fold_2/sample_1080/image.png,[0 0 0 0 0 0 0 0 2 2],6
fold_2/sample_1081/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0],6
fold_2/sample_1082/image.png,[0 0 0 0 0 0 0 0 0 0 0],6
fold_2/sample_1083/image.png,[0 0 0 0 0 0 0 0 0 0 2 2 2 2],6
fold_2/sample_1084/image.png,[0 0 0 0 0 0 0 0 0 0 1 2 2 2 2],6
fold_2/sample_1085/image.png,[0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 2],6
fold_2/sample_1086/image.png,[0 0 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],6
fold_2/sample_1087/image.png,[0 0 0 0 0 0 0 2 2 2 2 2 2],6
fold_2/sample_1088/image.png,[1 1 1 1 1 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4],6
fold_2/sample_1089/image.png,[4 4 4 4],6
fold_2/sample_1090/image.png,[1 1 1 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4],6
fold_2/sample_1091/image.png,[1 1 1 1 1 1 1 1 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4],6
fold_2/sample_1092/image.png,[2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],6
fold_2/sample_1093/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],6
fold_2/sample_1094/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],6
fold_2/sample_1095/image.png,[0 0 0 0 0 1 1 2 2 2 2 2],6
fold_2/sample_1096/image.png,[0 0 0 0 0 0 2 2 2 2 2 2 2],6
fold_2/sample_1097/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2],6
fold_2/sample_1098/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2],6
fold_2/sample_1099/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2],6
fold_2/sample_1100/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2],6
fold_2/sample_1101/image.png,[0 0 0 0 0 0 2 2 2 2 2 2 2],6
fold_2/sample_1102/image.png,[0 0 2 2 2 2 2 2 2 2 2 2 2],6
fold_2/sample_1103/image.png,[0 0 0 0 2 2 2 2 2 2 2 2 2 2],6
fold_2/sample_1104/image.png,[0 2 2 2 2 2],6
fold_2/sample_1105/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],6
fold_2/sample_1106/image.png,[2 2 2 2 2 2 2 2 2],6
fold_2/sample_1107/image.png,[0 0 0 0 0 0 2 2 2 2 2],6
fold_2/sample_1108/image.png,[1 2 2 2 4 4 4 4 4 4 4 4],0
fold_2/sample_1109/image.png,[2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1110/image.png,[1 1 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1111/image.png,[2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1112/image.png,[2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1113/image.png,[1 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1114/image.png,[1 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1115/image.png,[1 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1116/image.png,[2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1117/image.png,[1 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1118/image.png,[1 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1119/image.png,[1 1 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1120/image.png,"[1 1 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4 4 4 4]",0
fold_2/sample_1121/image.png,[1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1122/image.png,[1 1 1 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1123/image.png,[1 1 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],0
fold_2/sample_1124/image.png,"[1 1 1 1 1 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4
 4 4]",12
fold_2/sample_1125/image.png,"[1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
 2 2]",12
fold_2/sample_1126/image.png,"[1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4
 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4]",12
fold_2/sample_1127/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1128/image.png,[2 2 2 2 2 2 2],12
fold_2/sample_1129/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1130/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1131/image.png,[1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1132/image.png,[2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1133/image.png,[1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1134/image.png,[0 0 0 0 2 2 2 2],12
fold_2/sample_1135/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1136/image.png,[0 0 0 0 0 0 0 2 2 2 2 2 2],12
fold_2/sample_1137/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1138/image.png,[0 0 0 1 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1139/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2],12
fold_2/sample_1140/image.png,[0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2],12
fold_2/sample_1141/image.png,[0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1142/image.png,[1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1143/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2],12
fold_2/sample_1144/image.png,[0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1145/image.png,[2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1146/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2],12
fold_2/sample_1147/image.png,[0 0 1 1 2 2 2 2 2 2 2 2],12
fold_2/sample_1148/image.png,[1 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1149/image.png,[1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2],12
fold_2/sample_1150/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 2 2],0
fold_2/sample_1151/image.png,[0 0 0 1 2 2 2 2 2 2 2 2 2],0
fold_2/sample_1152/image.png,[0 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2],0
fold_2/sample_1153/image.png,[0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],0
fold_2/sample_1154/image.png,[0 0 0 0 0 0 0 1 1 1 1],0
fold_2/sample_1155/image.png,[0 0 0 0 0 0 1 2 2 2 2 2 2 2],0
fold_2/sample_1156/image.png,[0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 2 2],0
fold_2/sample_1157/image.png,[0 0 0 1 2 2 2],0
fold_2/sample_1158/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0
fold_2/sample_1159/image.png,[1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],0
fold_2/sample_1160/image.png,[0 0 0 0 0 0 0 0 2 2 2 2 2],0
fold_2/sample_1161/image.png,[0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 2],0
fold_2/sample_1162/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0
fold_2/sample_1163/image.png,[0 0 0 0 0 1 2 2 2 2 2],0
fold_2/sample_1164/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],0
fold_2/sample_1165/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2],0
fold_2/sample_1166/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 2 2 2 2 2 2],0
fold_2/sample_1167/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2],0
fold_2/sample_1168/image.png,[0 0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2],0
fold_2/sample_1169/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2],0
fold_2/sample_1170/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2],0
fold_2/sample_1171/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2],4
fold_2/sample_1172/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1],4
fold_2/sample_1173/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],4
fold_2/sample_1174/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 2 2],4
fold_2/sample_1175/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1],4
fold_2/sample_1176/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],4
fold_2/sample_1177/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1],4
fold_2/sample_1178/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1],4
fold_2/sample_1179/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 2 2 2 2 2],4
fold_2/sample_1180/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 2 2 2],4
fold_2/sample_1181/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2],4
fold_2/sample_1182/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],4
fold_2/sample_1183/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 3],4
fold_2/sample_1184/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2]",4
fold_2/sample_1185/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2]",4
fold_2/sample_1186/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3],4
fold_2/sample_1187/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0]",4
fold_2/sample_1188/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2]",4
fold_2/sample_1189/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0]",4
fold_2/sample_1190/image.png,[1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2],4
fold_2/sample_1191/image.png,[1 1 1 1 1 1 1 1 1 1 2 2],4
fold_2/sample_1192/image.png,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2],4
fold_2/sample_1193/image.png,[1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2],4
fold_2/sample_1194/image.png,[0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2],1
fold_2/sample_1195/image.png,[0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2],1
fold_2/sample_1196/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1],1
fold_2/sample_1197/image.png,[0 0 0 0 0 0 0 0 0 1 2 2 2 2],1
fold_2/sample_1198/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 2 2 2 2],1
fold_2/sample_1199/image.png,[0 0 0 0 0 0 0 0 0 0 1 2 2 2 2],1
fold_2/sample_1200/image.png,[0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2],1
fold_2/sample_1201/image.png,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 2 2
 2 2]",1
fold_2/sample_1202/image.png,[0 0 0 0 0 0 0 0 0],1
fold_2/sample_1203/image.png,[0 0 0 0 0 0 0 0 0 0 0],1
fold_2/sample_1204/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1
fold_2/sample_1205/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0],1
fold_2/sample_1206/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],1
fold_2/sample_1207/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1
fold_2/sample_1208/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1
fold_2/sample_1209/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],1
fold_2/sample_1210/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2],1
fold_2/sample_1211/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2],1
fold_2/sample_1212/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],1
fold_2/sample_1213/image.png,[0 0 0 0 0 0 0 0 0 0 0 1 2 2 2],16
fold_2/sample_1214/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],16
fold_2/sample_1215/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],16
fold_2/sample_1216/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],16
fold_2/sample_1217/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1],16
fold_2/sample_1218/image.png,[0 0 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2],16
fold_2/sample_1219/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],16
fold_2/sample_1220/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0],16
fold_2/sample_1221/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2 2 2 2 2],16
fold_2/sample_1222/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2],16
fold_2/sample_1223/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 2 2 2],16
fold_2/sample_1224/image.png,[0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 2 2 2],16
fold_2/sample_1225/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 2 2 2],16
fold_2/sample_1226/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2],16
fold_2/sample_1227/image.png,[0 0 0 0 0 0 0 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],16
fold_2/sample_1228/image.png,[0 0 0 0 0 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2],16
fold_2/sample_1229/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 2 2 2 2 2 2],16
fold_2/sample_1230/image.png,[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2],16
fold_2/sample_1231/image.png,[2 2 2 2 2 2 2 2 2 2 2 2],16
fold_2/sample_1232/image.png,[0 0 0 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2],16
fold_2/sample_1233/image.png,[1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2],16
fold_2/sample_1234/image.png,[1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2],16
fold_2/sample_1235/image.png,[0 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2],16
fold_2/sample_1236/image.png,[1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2],16
fold_2/sample_1237/image.png,[1 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],16
fold_2/sample_1238/image.png,[2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],16
fold_2/sample_1239/image.png,[1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],16
fold_2/sample_1240/image.png,[1 1 1 1 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],16
fold_2/sample_1241/image.png,[],16
fold_2/sample_1242/image.png,[2 2 2 2 2 2 2 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],16
fold_2/sample_1243/image.png,[4 4 4],16
fold_2/sample_1244/image.png,[4 4 4 4 4 4 4 4 4],16
